id,location_area_id,encounter_slot_id,pokemon_id,min_level,max_level
32423,523,235,129,5,5
32424,523,236,116,15,25
32425,523,237,211,15,25
32426,523,238,130,15,25
32427,523,239,117,25,35
32428,523,240,54,25,35
32429,523,241,72,5,20
32430,523,242,72,20,35
32431,523,243,72,35,40
32432,523,244,73,35,40
32433,523,245,73,35,40
32434,523,219,21,44,44
32435,523,220,161,10,10
32436,523,221,43,44,44
32437,523,222,22,48,48
32438,523,223,161,15,15
32439,523,224,52,41,41
32440,523,225,44,48,48
32441,523,226,54,41,41
32442,523,227,22,50,50
32443,523,228,53,47,47
32444,523,229,22,50,50
32445,523,230,53,50,50
32446,524,231,60,5,15
32447,524,232,129,5,15
32448,524,233,118,5,15
32449,524,234,129,5,5
32450,524,235,129,5,5
32451,524,236,60,15,25
32452,524,237,61,20,30
32453,524,238,130,15,25
32454,524,239,54,15,25
32455,524,240,54,25,35
32456,524,241,194,5,20
32457,524,242,194,10,20
32458,524,243,194,15,25
32459,524,244,194,20,25
32460,524,245,194,20,25
32461,524,219,177,15,15
32462,524,220,21,44,44
32463,524,221,193,18,18
32464,524,222,194,15,15
32465,524,223,22,49,49
32466,524,224,52,43,43
32467,524,225,202,25,25
32468,524,226,54,41,41
32469,524,227,177,20,20
32470,524,228,53,49,49
32471,524,229,177,20,20
32472,524,230,53,52,52
32473,525,231,116,5,15
32474,525,232,129,5,15
32475,525,233,116,5,15
32476,525,234,129,5,5
32477,525,235,129,5,5
32478,525,236,116,15,25
32479,525,237,211,15,25
32480,525,238,130,15,25
32481,525,239,117,25,35
32482,525,240,54,25,35
32483,525,241,72,5,20
32484,525,242,72,20,35
32485,525,243,72,35,40
32486,525,244,73,35,40
32487,525,245,73,35,40
32488,526,219,21,44,44
32489,526,220,161,10,10
32490,526,221,231,10,10
32491,526,222,22,48,48
32492,526,223,161,15,15
32493,526,224,52,41,41
32494,526,225,22,50,50
32495,526,226,54,41,41
32496,526,227,231,15,15
32497,526,228,53,47,47
32498,526,229,231,15,15
32499,526,230,53,50,50
32500,527,246,74,25,35
32501,527,247,75,30,45
32502,527,248,75,35,50
32503,527,249,74,30,40
32504,527,250,74,30,40
32505,527,219,74,46,46
32506,527,220,231,15,15
32507,527,221,104,46,46
32508,527,222,22,50,50
32509,527,223,105,52,52
32510,527,224,52,43,43
32511,527,225,95,54,54
32512,527,226,227,30,30
32513,527,227,246,15,15
32514,527,228,53,49,49
32515,527,229,246,20,20
32516,527,230,53,52,52
32517,528,231,116,5,15
32518,528,232,129,5,15
32519,528,233,116,5,15
32520,528,234,129,5,5
32521,528,235,129,5,5
32522,528,236,116,15,25
32523,528,237,211,15,25
32524,528,238,130,15,25
32525,528,239,117,25,35
32526,528,240,54,25,35
32527,528,241,72,5,20
32528,528,242,72,20,35
32529,528,243,72,35,40
32530,528,244,73,35,40
32531,528,245,73,35,40
32532,529,219,16,3,3
32533,529,220,19,3,3
32534,529,221,16,3,3
32535,529,222,19,3,3
32536,529,223,16,2,2
32537,529,224,19,2,2
32538,529,225,16,3,3
32539,529,226,19,3,3
32540,529,227,16,4,4
32541,529,228,19,4,4
32542,529,229,16,5,5
32543,529,230,19,4,4
32544,530,219,19,3,3
32545,530,220,16,3,3
32546,530,221,19,4,4
32547,530,222,16,4,4
32548,530,223,19,2,2
32549,530,224,16,2,2
32550,530,225,19,5,5
32551,530,226,16,5,5
32552,530,227,10,4,4
32553,530,228,13,4,4
32554,530,229,10,5,5
32555,530,230,13,5,5
32556,531,219,21,6,6
32557,531,220,16,6,6
32558,531,221,21,7,7
32559,531,222,56,7,7
32560,531,223,32,6,6
32561,531,224,16,7,7
32562,531,225,21,8,8
32563,531,226,39,3,3
32564,531,227,32,7,7
32565,531,228,39,5,5
32566,531,229,29,6,6
32567,531,230,39,7,7
32568,532,231,116,5,15
32569,532,232,129,5,15
32570,532,233,98,5,15
32571,532,234,129,5,5
32572,532,235,129,5,5
32573,532,236,116,15,25
32574,532,237,116,15,25
32575,532,238,130,15,25
32576,532,239,116,25,35
32577,532,240,54,25,35
32578,532,241,72,5,10
32579,532,242,72,10,20
32580,532,243,72,20,30
32581,532,244,72,30,35
32582,532,245,72,35,40
32583,532,219,21,10,10
32584,532,220,19,10,10
32585,532,221,23,6,6
32586,532,222,23,10,10
32587,532,223,21,8,8
32588,532,224,19,8,8
32589,532,225,21,12,12
32590,532,226,19,12,12
32591,532,227,56,10,10
32592,532,228,23,8,8
32593,532,229,56,12,12
32594,532,230,23,12,12
32595,533,219,52,10,10
32596,533,220,16,13,13
32597,533,221,43,13,13
32598,533,222,52,12,12
32599,533,223,43,15,15
32600,533,224,16,15,15
32601,533,225,43,16,16
32602,533,226,16,16,16
32603,533,227,16,15,15
32604,533,228,52,14,14
32605,533,229,16,15,15
32606,533,230,52,16,16
32607,534,231,60,5,15
32608,534,232,129,5,15
32609,534,233,118,5,15
32610,534,234,129,5,5
32611,534,235,129,5,5
32612,534,236,60,15,25
32613,534,237,61,20,30
32614,534,238,130,15,25
32615,534,239,54,15,25
32616,534,240,54,25,35
32617,534,241,54,20,25
32618,534,242,54,20,25
32619,534,243,54,25,30
32620,534,244,54,30,35
32621,534,245,54,35,40
32622,534,219,52,10,10
32623,534,220,16,13,13
32624,534,221,43,13,13
32625,534,222,52,12,12
32626,534,223,43,15,15
32627,534,224,16,15,15
32628,534,225,43,16,16
32629,534,226,16,16,16
32630,534,227,16,15,15
32631,534,228,52,14,14
32632,534,229,16,15,15
32633,534,230,52,16,16
32634,535,219,16,19,19
32635,535,220,52,17,17
32636,535,221,43,19,19
32637,535,222,52,18,18
32638,535,223,16,22,22
32639,535,224,43,22,22
32640,535,225,58,18,18
32641,535,226,58,20,20
32642,535,227,52,17,17
32643,535,228,52,19,19
32644,535,229,52,17,17
32645,535,230,52,20,20
32646,536,219,16,18,18
32647,536,220,52,18,18
32648,536,221,58,16,16
32649,536,222,16,20,20
32650,536,223,52,20,20
32651,536,224,23,17,17
32652,536,225,58,17,17
32653,536,226,23,19,19
32654,536,227,23,17,17
32655,536,228,58,15,15
32656,536,229,23,17,17
32657,536,230,58,18,18
32658,537,219,21,16,16
32659,537,220,19,16,16
32660,537,221,23,11,11
32661,537,222,23,15,15
32662,537,223,21,13,13
32663,537,224,19,14,14
32664,537,225,21,17,17
32665,537,226,19,17,17
32666,537,227,19,14,14
32667,537,228,23,13,13
32668,537,229,19,14,14
32669,537,230,23,17,17
32670,538,231,116,5,15
32671,538,232,129,5,15
32672,538,233,98,5,15
32673,538,234,129,5,5
32674,538,235,129,5,5
32675,538,236,116,15,25
32676,538,237,116,15,25
32677,538,238,130,15,25
32678,538,239,116,25,35
32679,538,240,54,25,35
32680,538,241,72,5,10
32681,538,242,72,10,20
32682,538,243,72,20,30
32683,538,244,72,30,35
32684,538,245,72,35,40
32685,538,219,21,16,16
32686,538,220,100,16,16
32687,538,221,23,11,11
32688,538,222,23,15,15
32689,538,223,21,13,13
32690,538,224,100,14,14
32691,538,225,21,17,17
32692,538,226,100,17,17
32693,538,227,100,14,14
32694,538,228,23,13,13
32695,538,229,100,14,14
32696,538,230,23,17,17
32697,539,231,116,5,15
32698,539,232,129,5,15
32699,539,233,98,5,15
32700,539,234,129,5,5
32701,539,235,129,5,5
32702,539,236,116,15,25
32703,539,237,116,15,25
32704,539,238,130,15,25
32705,539,239,116,25,35
32706,539,240,54,25,35
32707,539,241,72,5,10
32708,539,242,72,10,20
32709,539,243,72,20,30
32710,539,244,72,30,35
32711,539,245,72,35,40
32712,539,219,23,14,14
32713,539,220,21,15,15
32714,539,221,23,12,12
32715,539,222,21,13,13
32716,539,223,96,11,11
32717,539,224,96,13,13
32718,539,225,23,15,15
32719,539,226,21,17,17
32720,539,227,23,12,12
32721,539,228,96,15,15
32722,539,229,23,12,12
32723,539,230,96,15,15
32724,540,231,116,5,15
32725,540,232,129,5,15
32726,540,233,98,5,15
32727,540,234,129,5,5
32728,540,235,129,5,5
32729,540,236,116,15,25
32730,540,237,116,15,25
32731,540,238,130,15,25
32732,540,239,116,25,35
32733,540,240,54,25,35
32734,540,241,72,5,10
32735,540,242,72,10,20
32736,540,243,72,20,30
32737,540,244,72,30,35
32738,540,245,72,35,40
32739,540,219,43,24,24
32740,540,220,48,24,24
32741,540,221,43,22,22
32742,540,222,16,23,23
32743,540,223,16,25,25
32744,540,224,48,26,26
32745,540,225,43,26,26
32746,540,226,16,27,27
32747,540,227,16,23,23
32748,540,228,44,28,28
32749,540,229,16,23,23
32750,540,230,44,30,30
32751,541,231,116,5,15
32752,541,232,129,5,15
32753,541,233,98,5,15
32754,541,234,129,5,5
32755,541,235,129,5,5
32756,541,236,116,15,25
32757,541,237,116,15,25
32758,541,238,130,15,25
32759,541,239,116,25,35
32760,541,240,54,25,35
32761,541,241,72,5,10
32762,541,242,72,10,20
32763,541,243,72,20,30
32764,541,244,72,30,35
32765,541,245,72,35,40
32766,541,219,43,24,24
32767,541,220,48,24,24
32768,541,221,43,22,22
32769,541,222,16,27,27
32770,541,223,16,25,25
32771,541,224,48,26,26
32772,541,225,43,26,26
32773,541,226,132,25,25
32774,541,227,17,29,29
32775,541,228,44,28,28
32776,541,229,17,29,29
32777,541,230,44,30,30
32778,542,219,43,24,24
32779,542,220,48,24,24
32780,542,221,43,22,22
32781,542,222,132,23,23
32782,542,223,16,27,27
32783,542,224,48,26,26
32784,542,225,43,26,26
32785,542,226,44,30,30
32786,542,227,132,23,23
32787,542,228,17,29,29
32788,542,229,132,23,23
32789,542,230,17,29,29
32790,543,219,43,24,24
32791,543,220,48,24,24
32792,543,221,43,22,22
32793,543,222,16,27,27
32794,543,223,16,25,25
32795,543,224,48,26,26
32796,543,225,43,26,26
32797,543,226,132,25,25
32798,543,227,17,29,29
32799,543,228,44,28,28
32800,543,229,17,29,29
32801,543,230,44,30,30
32802,544,219,21,20,20
32803,544,220,84,18,18
32804,544,221,19,18,18
32805,544,222,19,20,20
32806,544,223,21,22,22
32807,544,224,84,20,20
32808,544,225,19,22,22
32809,544,226,84,22,22
32810,544,227,19,18,18
32811,544,228,20,23,23
32812,544,229,19,18,18
32813,544,230,20,25,25
32814,545,219,21,20,20
32815,545,220,84,24,24
32816,545,221,21,22,22
32817,545,222,84,26,26
32818,545,223,20,25,25
32819,545,224,20,27,27
32820,545,225,84,28,28
32821,545,226,20,29,29
32822,545,227,19,22,22
32823,545,228,22,25,25
32824,545,229,19,22,22
32825,545,230,22,27,27
32826,546,219,21,20,20
32827,546,220,84,24,24
32828,546,221,21,22,22
32829,546,222,84,26,26
32830,546,223,20,25,25
32831,546,224,22,25,25
32832,546,225,84,28,28
32833,546,226,20,29,29
32834,546,227,19,22,22
32835,546,228,22,27,27
32836,546,229,19,22,22
32837,546,230,22,29,29
32838,547,231,116,5,15
32839,547,232,129,5,15
32840,547,233,98,5,15
32841,547,234,129,5,5
32842,547,235,129,5,5
32843,547,236,116,15,25
32844,547,237,116,15,25
32845,547,238,130,15,25
32846,547,239,117,25,35
32847,547,240,54,25,35
32848,547,241,72,5,10
32849,547,242,72,10,20
32850,547,243,72,20,30
32851,547,244,72,30,35
32852,547,245,72,35,40
32853,548,231,116,5,15
32854,548,232,129,5,15
32855,548,233,98,5,15
32856,548,234,129,5,5
32857,548,235,129,5,5
32858,548,236,116,15,25
32859,548,237,116,15,25
32860,548,238,130,15,25
32861,548,239,117,25,35
32862,548,240,54,25,35
32863,548,241,72,5,10
32864,548,242,72,10,20
32865,548,243,72,20,30
32866,548,244,72,30,35
32867,548,245,72,35,40
32868,549,231,116,5,15
32869,549,232,129,5,15
32870,549,233,98,5,15
32871,549,234,129,5,5
32872,549,235,129,5,5
32873,549,236,116,15,25
32874,549,237,116,15,25
32875,549,238,130,15,25
32876,549,239,117,25,35
32877,549,240,54,25,35
32878,549,241,72,5,10
32879,549,242,72,10,20
32880,549,243,72,20,30
32881,549,244,72,30,35
32882,549,245,72,35,40
32883,549,219,114,22,22
32884,549,220,114,23,23
32885,549,221,114,24,24
32886,549,222,114,21,21
32887,549,223,114,25,25
32888,549,224,114,20,20
32889,549,225,114,19,19
32890,549,226,114,26,26
32891,549,227,114,18,18
32892,549,228,114,27,27
32893,549,229,114,17,17
32894,549,230,114,28,28
32895,550,231,60,5,15
32896,550,232,129,5,15
32897,550,233,118,5,15
32898,550,234,129,5,5
32899,550,235,129,5,5
32900,550,236,60,15,25
32901,550,237,61,20,30
32902,550,238,130,15,25
32903,550,239,54,15,25
32904,550,240,54,25,35
32905,550,241,54,20,25
32906,550,242,54,20,25
32907,550,243,54,25,30
32908,550,244,54,30,35
32909,550,245,54,35,40
32910,550,219,19,3,3
32911,550,220,56,3,3
32912,550,221,19,4,4
32913,550,222,56,4,4
32914,550,223,19,2,2
32915,550,224,56,2,2
32916,550,225,21,3,3
32917,550,226,21,5,5
32918,550,227,19,5,5
32919,550,228,56,5,5
32920,550,229,19,5,5
32921,550,230,56,5,5
32922,551,231,60,5,15
32923,551,232,129,5,15
32924,551,233,118,5,15
32925,551,234,129,5,5
32926,551,235,129,5,5
32927,551,236,60,15,25
32928,551,237,61,20,30
32929,551,238,130,15,25
32930,551,239,54,15,25
32931,551,240,54,25,35
32932,551,241,54,20,25
32933,551,242,54,20,25
32934,551,243,54,25,30
32935,551,244,54,30,35
32936,551,245,54,35,40
32937,551,219,56,32,32
32938,551,220,22,40,40
32939,551,221,56,34,34
32940,551,222,21,34,34
32941,551,223,23,32,32
32942,551,224,23,34,34
32943,551,225,57,42,42
32944,551,226,24,44,44
32945,551,227,21,32,32
32946,551,228,22,42,42
32947,551,229,21,32,32
32948,551,230,22,44,44
32949,552,231,116,5,15
32950,552,232,129,5,15
32951,552,233,98,5,15
32952,552,234,129,5,5
32953,552,235,129,5,5
32954,552,236,116,15,25
32955,552,237,116,15,25
32956,552,238,130,15,25
32957,552,239,116,25,35
32958,552,240,54,25,35
32959,552,241,72,5,10
32960,552,242,72,10,20
32961,552,243,72,20,30
32962,552,244,72,30,35
32963,552,245,72,35,40
32964,552,219,13,7,7
32965,552,220,10,7,7
32966,552,221,16,11,11
32967,552,222,43,12,12
32968,552,223,43,13,13
32969,552,224,63,10,10
32970,552,225,16,13,13
32971,552,226,43,14,14
32972,552,227,14,8,8
32973,552,228,63,8,8
32974,552,229,11,8,8
32975,552,230,63,12,12
32976,553,231,60,5,15
32977,553,232,129,5,15
32978,553,233,118,5,15
32979,553,234,129,5,5
32980,553,235,129,5,5
32981,553,236,60,15,25
32982,553,237,61,20,30
32983,553,238,130,15,25
32984,553,239,54,15,25
32985,553,240,54,25,35
32986,553,241,54,20,25
32987,553,242,54,20,25
32988,553,243,54,25,30
32989,553,244,54,30,35
32990,553,245,54,35,40
32991,553,219,13,8,8
32992,553,220,10,8,8
32993,553,221,16,13,13
32994,553,222,43,14,14
32995,553,223,43,13,13
32996,553,224,63,11,11
32997,553,225,16,11,11
32998,553,226,43,12,12
32999,553,227,14,9,9
33000,553,228,63,9,9
33001,553,229,11,9,9
33002,553,230,63,13,13
33003,554,231,116,5,15
33004,554,232,129,5,15
33005,554,233,98,5,15
33006,554,234,129,5,10
33007,554,235,129,5,10
33008,554,236,116,15,25
33009,554,237,90,15,25
33010,554,238,130,15,25
33011,554,239,117,25,35
33012,554,240,54,25,35
33013,554,241,72,5,10
33014,554,242,72,10,20
33015,554,243,72,20,30
33016,554,244,72,30,35
33017,554,245,72,35,40
33018,555,231,60,5,15
33019,555,232,129,5,15
33020,555,233,118,5,15
33021,555,234,129,5,5
33022,555,235,129,5,5
33023,555,236,60,15,25
33024,555,237,61,20,30
33025,555,238,130,15,25
33026,555,239,54,15,25
33027,555,240,54,25,35
33028,555,241,54,20,25
33029,555,242,54,20,25
33030,555,243,54,25,30
33031,555,244,54,30,35
33032,555,245,54,35,40
33033,556,231,116,5,15
33034,556,232,129,5,15
33035,556,233,98,5,15
33036,556,234,129,5,5
33037,556,235,129,5,5
33038,556,236,116,15,25
33039,556,237,116,15,25
33040,556,238,130,15,25
33041,556,239,116,25,35
33042,556,240,54,25,35
33043,556,241,72,5,10
33044,556,242,72,10,20
33045,556,243,72,20,30
33046,556,244,72,30,35
33047,556,245,72,35,40
33048,557,231,116,5,15
33049,557,232,129,5,15
33050,557,233,98,5,15
33051,557,234,129,5,5
33052,557,235,129,5,5
33053,557,236,116,15,25
33054,557,237,90,15,25
33055,557,238,130,15,25
33056,557,239,116,25,35
33057,557,240,54,25,35
33058,557,241,72,5,10
33059,557,242,72,10,20
33060,557,243,72,20,30
33061,557,244,72,30,35
33062,557,245,72,35,40
33063,558,231,129,5,15
33064,558,232,129,5,15
33065,558,233,129,5,15
33066,558,234,129,5,5
33067,558,235,129,5,5
33068,558,236,129,15,25
33069,558,237,129,15,25
33070,558,238,129,15,25
33071,558,239,129,25,35
33072,558,240,88,30,40
33073,558,241,54,5,10
33074,558,242,54,10,20
33075,558,243,54,20,30
33076,558,244,54,30,40
33077,558,245,109,30,40
33078,559,231,118,5,15
33079,559,232,129,5,15
33080,559,233,60,5,15
33081,559,234,129,5,5
33082,559,235,129,5,5
33083,559,236,118,15,25
33084,559,237,119,20,30
33085,559,238,130,15,25
33086,559,239,54,15,25
33087,559,240,54,25,35
33088,559,241,54,20,25
33089,559,242,54,20,25
33090,559,243,54,25,30
33091,559,244,54,30,35
33092,559,245,54,35,40
33093,560,231,116,5,15
33094,560,232,129,5,15
33095,560,233,98,5,15
33096,560,234,129,5,5
33097,560,235,129,5,5
33098,560,236,116,15,25
33099,560,237,90,15,25
33100,560,238,130,15,25
33101,560,239,117,25,35
33102,560,240,54,25,35
33103,560,241,72,5,10
33104,560,242,72,10,20
33105,560,243,72,20,30
33106,560,244,72,30,35
33107,560,245,72,35,40
33108,561,231,116,5,15
33109,561,232,129,5,15
33110,561,233,116,5,15
33111,561,234,129,5,5
33112,561,235,129,5,5
33113,561,236,116,15,25
33114,561,237,90,15,25
33115,561,238,130,15,25
33116,561,239,117,25,35
33117,561,240,54,25,35
33118,561,241,72,5,20
33119,561,242,72,20,35
33120,561,243,72,35,40
33121,561,244,73,35,40
33122,561,245,73,35,40
33123,562,231,60,5,15
33124,562,232,129,5,15
33125,562,233,118,5,15
33126,562,234,129,5,5
33127,562,235,129,5,5
33128,562,236,60,15,25
33129,562,237,61,20,30
33130,562,238,130,15,25
33131,562,239,54,15,25
33132,562,240,54,25,35
33133,562,241,194,5,15
33134,562,242,54,5,35
33135,562,243,194,15,25
33136,562,244,194,15,25
33137,562,245,194,15,25
33138,563,231,116,5,15
33139,563,232,129,5,15
33140,563,233,116,5,15
33141,563,234,129,5,5
33142,563,235,129,5,5
33143,563,236,116,15,25
33144,563,237,90,15,25
33145,563,238,130,15,25
33146,563,239,117,25,35
33147,563,240,54,25,35
33148,563,241,72,5,35
33149,563,242,187,5,15
33150,563,243,72,35,40
33151,563,244,73,35,40
33152,563,245,73,35,40
33153,564,219,41,10,10
33154,564,220,41,12,12
33155,564,221,41,8,8
33156,564,222,41,14,14
33157,564,223,41,10,10
33158,564,224,41,12,12
33159,564,225,41,16,16
33160,564,226,41,6,6
33161,564,227,41,8,8
33162,564,228,41,14,14
33163,564,229,41,8,8
33164,564,230,41,14,14
33165,565,219,179,7,7
33166,565,220,179,9,9
33167,565,221,179,5,5
33168,565,222,179,11,11
33169,565,223,179,7,7
33170,565,224,179,9,9
33171,565,225,179,13,13
33172,565,226,179,3,3
33173,565,227,179,5,5
33174,565,228,179,11,11
33175,565,229,179,5,5
33176,565,230,179,11,11
33177,566,219,204,23,23
33178,566,220,204,25,25
33179,566,221,204,22,22
33180,566,222,204,27,27
33181,566,223,204,23,23
33182,566,224,204,25,25
33183,566,225,204,29,29
33184,566,226,204,19,19
33185,566,227,204,21,21
33186,566,228,204,27,27
33187,566,229,204,21,21
33188,566,230,204,27,27
33189,567,219,228,16,16
33190,567,220,228,18,18
33191,567,221,228,14,14
33192,567,222,228,20,20
33193,567,223,228,16,16
33194,567,224,228,18,18
33195,567,225,228,22,22
33196,567,226,228,12,12
33197,567,227,228,14,14
33198,567,228,228,20,20
33199,567,229,228,14,14
33200,567,230,228,20,20
33201,568,219,216,22,22
33202,568,220,216,24,24
33203,568,221,216,20,20
33204,568,222,216,26,26
33205,568,223,216,22,22
33206,568,224,216,24,24
33207,568,225,216,28,28
33208,568,226,216,18,18
33209,568,227,216,20,20
33210,568,228,216,26,26
33211,568,229,216,20,20
33212,568,230,216,26,26
33213,569,219,190,22,22
33214,569,220,190,24,24
33215,569,221,190,20,20
33216,569,222,190,26,26
33217,569,223,190,22,22
33218,569,224,190,24,24
33219,569,225,190,28,28
33220,569,226,190,18,18
33221,569,227,190,20,20
33222,569,228,190,26,26
33223,569,229,190,20,20
33224,569,230,190,26,26
33225,570,219,213,22,22
33226,570,220,213,24,24
33227,570,221,213,20,20
33228,570,222,213,26,26
33229,570,223,213,22,22
33230,570,224,213,24,24
33231,570,225,213,28,28
33232,570,226,213,18,18
33233,570,227,213,20,20
33234,570,228,213,26,26
33235,570,229,213,20,20
33236,570,230,213,26,26
33237,571,219,234,22,22
33238,571,220,234,24,24
33239,571,221,234,20,20
33240,571,222,234,26,26
33241,571,223,234,22,22
33242,571,224,234,24,24
33243,571,225,234,28,28
33244,571,226,234,18,18
33245,571,227,234,20,20
33246,571,228,234,26,26
33247,571,229,234,20,20
33248,571,230,234,26,26
33249,572,219,235,22,22
33250,572,220,235,24,24
33251,572,221,235,20,20
33252,572,222,235,26,26
33253,572,223,235,22,22
33254,572,224,235,24,24
33255,572,225,235,28,28
33256,572,226,235,18,18
33257,572,227,235,20,20
33258,572,228,235,26,26
33259,572,229,235,20,20
33260,572,230,235,26,26
33261,450,219,201,25,25
33262,450,220,201,25,25
33263,450,221,201,25,25
33264,450,222,201,25,25
33265,450,223,201,25,25
33266,450,224,201,25,25
33267,450,225,201,25,25
33268,450,226,201,25,25
33269,450,227,201,25,25
33270,450,228,201,25,25
33271,450,229,201,25,25
33272,450,230,201,25,25
33273,451,219,201,25,25
33274,451,220,201,25,25
33275,451,221,201,25,25
33276,451,222,201,25,25
33277,451,223,201,25,25
33278,451,224,201,25,25
33279,451,225,201,25,25
33280,451,226,201,25,25
33281,451,227,201,25,25
33282,451,228,201,25,25
33283,451,229,201,25,25
33284,451,230,201,25,25
33285,452,219,201,25,25
33286,452,220,201,25,25
33287,452,221,201,25,25
33288,452,222,201,25,25
33289,452,223,201,25,25
33290,452,224,201,25,25
33291,452,225,201,25,25
33292,452,226,201,25,25
33293,452,227,201,25,25
33294,452,228,201,25,25
33295,452,229,201,25,25
33296,452,230,201,25,25
33297,453,219,201,25,25
33298,453,220,201,25,25
33299,453,221,201,25,25
33300,453,222,201,25,25
33301,453,223,201,25,25
33302,453,224,201,25,25
33303,453,225,201,25,25
33304,453,226,201,25,25
33305,453,227,201,25,25
33306,453,228,201,25,25
33307,453,229,201,25,25
33308,453,230,201,25,25
33309,454,219,201,25,25
33310,454,220,201,25,25
33311,454,221,201,25,25
33312,454,222,201,25,25
33313,454,223,201,25,25
33314,454,224,201,25,25
33315,454,225,201,25,25
33316,454,226,201,25,25
33317,454,227,201,25,25
33318,454,228,201,25,25
33319,454,229,201,25,25
33320,454,230,201,25,25
33321,455,219,201,25,25
33322,455,220,201,25,25
33323,455,221,201,25,25
33324,455,222,201,25,25
33325,455,223,201,25,25
33326,455,224,201,25,25
33327,455,225,201,25,25
33328,455,226,201,25,25
33329,455,227,201,25,25
33330,455,228,201,25,25
33331,455,229,201,25,25
33332,455,230,201,25,25
33333,456,219,201,25,25
33334,456,220,201,25,25
33335,456,221,201,25,25
33336,456,222,201,25,25
33337,456,223,201,25,25
33338,456,224,201,25,25
33339,456,225,201,25,25
33340,456,226,201,25,25
33341,456,227,201,25,25
33342,456,228,201,25,25
33343,456,229,201,25,25
33344,456,230,201,25,25
33345,457,219,10,4,4
33346,457,220,13,4,4
33347,457,221,10,5,5
33348,457,222,13,5,5
33349,457,223,10,3,3
33350,457,224,13,3,3
33351,457,225,14,5,5
33352,457,226,11,5,5
33353,457,227,11,4,4
33354,457,228,25,3,3
33355,457,229,11,6,6
33356,457,230,25,5,5
33357,458,219,41,7,7
33358,458,220,41,8,8
33359,458,221,74,7,7
33360,458,222,41,9,9
33361,458,223,41,10,10
33362,458,224,74,8,8
33363,458,225,74,9,9
33364,458,226,46,8,8
33365,458,227,41,7,7
33366,458,228,41,7,7
33367,458,229,41,7,7
33368,458,230,35,8,8
33369,459,219,46,7,7
33370,459,220,46,8,8
33371,459,221,46,5,5
33372,459,222,46,6,6
33373,459,223,46,9,9
33374,459,224,46,10,10
33375,459,225,46,7,7
33376,459,226,46,8,8
33377,459,227,46,5,5
33378,459,228,46,6,6
33379,459,229,46,9,9
33380,459,230,46,10,10
33381,460,219,41,8,8
33382,460,220,74,9,9
33383,460,221,41,9,9
33384,460,222,41,10,10
33385,460,223,74,10,10
33386,460,224,46,10,10
33387,460,225,46,12,12
33388,460,226,35,10,10
33389,460,227,41,11,11
33390,460,228,41,11,11
33391,460,229,41,11,11
33392,460,230,35,12,12
33393,461,231,98,5,15
33394,461,232,129,5,15
33395,461,233,116,5,15
33396,461,234,129,5,5
33397,461,235,129,5,5
33398,461,236,98,15,25
33399,461,237,120,15,25
33400,461,238,130,15,25
33401,461,239,98,25,35
33402,461,240,79,25,35
33403,461,241,72,5,10
33404,461,242,72,10,20
33405,461,243,72,20,30
33406,461,244,72,30,35
33407,461,245,72,35,40
33408,462,219,50,18,18
33409,462,220,50,19,19
33410,462,221,50,17,17
33411,462,222,50,15,15
33412,462,223,50,16,16
33413,462,224,50,20,20
33414,462,225,50,21,21
33415,462,226,50,22,22
33416,462,227,50,17,17
33417,462,228,51,29,29
33418,462,229,50,17,17
33419,462,230,51,31,31
33420,573,219,66,32,32
33421,573,220,74,32,32
33422,573,221,95,40,40
33423,573,222,95,43,43
33424,573,223,95,46,46
33425,573,224,41,32,32
33426,573,225,28,44,44
33427,573,226,42,44,44
33428,573,227,105,44,44
33429,573,228,67,44,44
33430,573,229,67,46,46
33431,573,230,105,46,46
33432,574,219,66,34,34
33433,574,220,74,34,34
33434,574,221,57,42,42
33435,574,222,95,45,45
33436,574,223,95,48,48
33437,574,224,41,34,34
33438,574,225,28,46,46
33439,574,226,42,46,46
33440,574,227,105,46,46
33441,574,228,67,46,46
33442,574,229,67,48,48
33443,574,230,105,48,48
33444,575,219,66,32,32
33445,575,220,74,32,32
33446,575,221,95,40,40
33447,575,222,95,43,43
33448,575,223,95,46,46
33449,575,224,41,32,32
33450,575,225,28,44,44
33451,575,226,42,44,44
33452,575,227,105,44,44
33453,575,228,67,44,44
33454,575,229,67,46,46
33455,575,230,105,46,46
33456,466,219,88,28,28
33457,466,220,20,32,32
33458,466,221,88,30,30
33459,466,222,20,36,36
33460,466,223,37,30,30
33461,466,224,19,28,28
33462,466,225,109,28,28
33463,466,226,89,32,32
33464,466,227,37,32,32
33465,466,228,19,26,26
33466,466,229,37,32,32
33467,466,230,19,26,26
33468,467,219,88,28,28
33469,467,220,20,34,34
33470,467,221,88,30,30
33471,467,222,132,30,30
33472,467,223,37,30,30
33473,467,224,20,38,38
33474,467,225,109,28,28
33475,467,226,89,34,34
33476,467,227,37,32,32
33477,467,228,19,26,26
33478,467,229,37,32,32
33479,467,230,19,26,26
33480,468,231,118,5,15
33481,468,232,129,5,15
33482,468,233,60,5,15
33483,468,234,129,5,5
33484,468,235,129,5,5
33485,468,236,118,15,25
33486,468,237,119,20,30
33487,468,238,147,15,25
33488,468,239,79,15,35
33489,468,240,148,25,35
33490,468,241,79,20,25
33491,468,242,79,20,25
33492,468,243,79,25,30
33493,468,244,79,30,35
33494,468,245,79,35,40
33495,468,219,111,25,25
33496,468,220,29,22,22
